lcr name:,KeySight E4980A
Name and description of Resistor under test: ,100 ohm
lcr name:,KeySight E4980A
Name and description of Resistor under test: ,100 ohm
lcr name:,KeySight E4980A
Name and description of Resistor under test: ,100 ohm
2024-04-18,14:05:33
select the freq range,"[50, 100]"
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 40;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 1;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
50.0,2.322589903e-07,-9.15919963e-06,0.0100307,6.95724e-07
50.0,1.323215696e-07,5.344362114e-06,0.0100308,8.26335e-07
50.0,2.19213505e-07,-4.726382915e-06,0.0100309,7.7716e-07
50.0,2.83589111e-07,-4.777189259e-05,0.0100308,7.24733e-07
50.0,2.280275619e-07,-4.541143231e-05,0.010031,2.13473e-07
50.0,1.230160225e-07,-3.149503954e-05,0.0100308,4.9385e-07
50.0,2.898085994e-08,-2.27183693e-05,0.0100309,5.65727e-07
50.0,6.424445867e-08,-1.468032809e-05,0.0100309,2.50045e-07
50.0,1.914192707e-07,1.644683657e-05,0.010031,5.02616e-07
50.0,2.071646748e-07,6.127092283e-06,0.0100309,6.99062e-07
50.0,2.632271183e-07,-4.401686095e-05,0.0100309,5.89155e-07
50.0,2.335195619e-07,-2.073269478e-05,0.0100309,7.27791e-07
50.0,1.578724621e-07,-2.26535963e-05,0.0100308,4.10151e-07
50.0,1.593267682e-07,-3.788012689e-05,0.0100308,2.07162e-07
50.0,1.148945615e-07,1.895133666e-06,0.0100309,1.29935e-07
50.0,2.229535706e-08,-2.442649571e-06,0.0100308,1.44083e-07
Freq,50,Rs,-1.71171967645625e-05,2.0244766694109893e-05,Ls,1.66335740841875e-07,8.030404366681108e-08
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 50;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 1;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
70.0,2.469700044e-08,-5.094465833e-06,0.0100282,1.41033e-07
70.0,2.927970309e-08,-1.208639804e-05,0.0100284,2.95708e-07
70.0,2.186672305e-08,-4.224862416e-06,0.0100282,1.45435e-07
70.0,4.264981985e-08,1.190020605e-05,0.0100282,1.78079e-07
70.0,2.268764608e-08,-2.065266849e-05,0.0100284,2.67171e-07
70.0,3.494070034e-09,-2.042914613e-05,0.0100283,6.7272e-08
70.0,4.602151791e-08,1.676796475e-05,0.0100283,1.93912e-07
70.0,1.960005755e-08,-1.610420254e-05,0.0100282,3.84636e-07
70.0,-4.839241045e-10,-3.285781584e-06,0.0100282,1.86444e-07
70.0,8.562425562e-09,-1.224115404e-05,0.0100281,2.44422e-07
70.0,5.578822953e-08,2.781794163e-07,0.0100282,2.11644e-07
70.0,5.727048493e-08,-1.826184641e-05,0.0100283,2.16325e-07
70.0,8.954464699e-08,1.164802336e-05,0.0100283,2.47559e-07
70.0,2.780899512e-08,3.079053145e-05,0.0100282,2.31827e-07
70.0,2.060679989e-08,-2.198602902e-05,0.0100282,1.09332e-07
70.0,4.019925236e-08,1.352337304e-06,0.0100282,2.80136e-07
Freq,70,Rs,-3.8518320107937495e-06,1.5365910563682363e-05,Ls,3.184959051759375e-08,2.2892690960083605e-08
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 70;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 1;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
100.0,-3.617544226e-09,-1.795541961e-05,0.0100216,2.94068e-07
100.0,4.080661908e-09,-3.87424093e-05,0.0100216,1.39223e-07
100.0,-1.787833083e-08,-1.760826282e-05,0.0100217,3.35226e-07
100.0,-2.74805944e-09,-2.12326701e-05,0.0100218,1.56314e-07
100.0,-1.236481342e-08,-2.616851983e-05,0.0100218,3.1263e-07
100.0,1.959005537e-09,-6.567013865e-06,0.0100218,3.27375e-07
100.0,-6.200818588e-09,-3.632008399e-05,0.0100217,2.78518e-07
100.0,1.387076068e-08,-1.64786077e-05,0.0100216,1.92767e-07
100.0,-1.740698646e-08,-5.671741794e-06,0.0100217,1.00004e-07
100.0,-9.743598917e-09,-1.090539887e-05,0.0100217,1.31423e-07
100.0,-4.108746121e-09,-2.689699039e-05,0.0100217,3.86817e-07
100.0,1.083387669e-08,-3.166667458e-05,0.0100217,4.8826e-07
100.0,-1.340881159e-08,5.217494167e-06,0.0100217,3.6964e-08
100.0,2.099783696e-08,-1.428995587e-05,0.0100217,5.93658e-08
100.0,-2.915122416e-08,-2.148533837e-05,0.0100217,3.88792e-07
100.0,-2.288581273e-08,-2.833326436e-05,0.0100218,3.50066e-07
Freq,100,Rs,-1.9694053580125e-05,1.1748214647212793e-05,Ls,-5.4857877941875e-09,1.3636844235914693e-08
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 100;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 1;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
200.0,-4.913158043e-09,-1.361204646e-05,0.0100164,2.46464e-07
200.0,-4.736065773e-09,-6.914185314e-07,0.0100164,1.46328e-07
200.0,-1.745572407e-08,-1.82180981e-06,0.0100164,1.25328e-07
200.0,-3.321347122e-09,3.159559677e-06,0.0100166,1.26823e-07
200.0,-4.895295128e-09,3.649145099e-06,0.0100165,7.21123e-08
200.0,-1.905692662e-09,-9.821799286e-06,0.0100165,3.76428e-08
200.0,-5.826569755e-09,1.313705299e-05,0.0100165,2.73374e-08
200.0,-5.296618789e-09,-7.255348049e-06,0.0100166,2.50738e-07
200.0,-7.621198832e-09,-1.059492903e-05,0.0100164,3.28841e-08
200.0,-3.771947521e-09,-4.369812772e-06,0.0100164,1.80275e-08
200.0,2.643618686e-09,2.503288561e-06,0.0100164,1.1886e-07
200.0,-1.353929884e-08,-3.511667639e-07,0.0100165,1.6956e-07
200.0,-1.788454405e-09,-5.502936412e-06,0.0100166,1.59754e-07
200.0,-7.409775407e-09,-1.615804304e-05,0.0100166,7.33376e-08
200.0,-1.041134331e-09,1.462838499e-06,0.0100165,1.30481e-07
200.0,6.473038624e-09,-1.389589525e-05,0.0100166,1.81304e-07
Freq,200,Rs,-3.76020753614375e-06,7.883253832837782e-06,Ls,-4.6503514605e-09,5.5951680274533855e-09
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 200;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 1;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
300.0,4.919388198e-09,-7.412652319e-07,0.010016,2.80412e-07
300.0,1.977911376e-08,3.067343275e-06,0.010016,1.04341e-07
300.0,9.433329049e-10,9.20902929e-06,0.0100161,5.80883e-08
300.0,7.672857805e-09,-1.191320443e-06,0.0100161,1.41973e-07
300.0,6.686488379e-09,-1.385215494e-06,0.0100161,2.54544e-07
300.0,2.419133262e-09,1.672943742e-05,0.0100162,2.12643e-07
300.0,4.488880761e-09,1.649072101e-05,0.010016,2.16595e-07
300.0,7.879713204e-09,1.31129487e-05,0.0100162,8.38166e-08
300.0,1.209954412e-09,2.269143239e-05,0.010016,2.62786e-07
300.0,2.305680476e-09,1.961695294e-05,0.0100161,3.36639e-07
300.0,1.248752897e-08,2.806056412e-06,0.0100161,1.61049e-07
300.0,1.320111699e-08,-2.233110603e-06,0.010016,1.62212e-07
300.0,1.392759186e-08,5.960941678e-06,0.0100161,2.53711e-07
300.0,7.853983883e-09,1.79866263e-07,0.010016,2.92417e-07
300.0,2.992058532e-09,-4.449237517e-06,0.0100159,1.55108e-07
300.0,9.779079751e-09,2.674331169e-06,0.0100162,2.54801e-07
Freq,300,Rs,6.408681953631251e-06,8.717148181979546e-06,Ls,7.40911894674375e-09,5.334732895517605e-09
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 300;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 1;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
500.0,-1.183499854e-09,5.032461317e-06,0.0100204,1.16627e-07
500.0,2.863958653e-09,-2.179242868e-06,0.0100204,1.78914e-07
500.0,3.095395732e-10,-1.24735588e-05,0.0100205,1.35763e-07
500.0,1.749561654e-09,-1.05879432e-05,0.0100206,7.53031e-08
500.0,2.521365201e-09,-7.628895082e-06,0.0100205,7.8983e-08
500.0,1.754907709e-09,-1.252139314e-05,0.0100204,2.93707e-08
500.0,3.27593418e-09,-1.327030158e-05,0.0100204,1.36282e-07
500.0,1.802120182e-09,-1.039054871e-05,0.0100205,8.39133e-08
500.0,2.386045875e-09,-1.169846939e-05,0.0100205,1.65194e-07
500.0,-7.962378452e-10,-7.729022466e-06,0.0100205,7.68793e-08
500.0,1.103590202e-09,-1.38954773e-05,0.0100205,1.41615e-08
500.0,3.837288572e-09,-1.284904152e-05,0.0100204,1.72457e-07
500.0,-2.553193458e-09,-8.606755047e-06,0.0100204,2.6639e-08
500.0,1.346380271e-10,-7.177123502e-06,0.0100204,7.51825e-08
500.0,2.538030294e-09,-7.390959577e-06,0.0100204,4.1748e-08
500.0,6.813458339e-10,-1.402498299e-05,0.0100204,1.78833e-07
Freq,500,Rs,-9.2119533659375e-06,4.971554081595888e-06,Ls,1.2765871749374998e-09,1.7476448703902052e-09
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 500;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 1;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
800.0,8.365409596e-10,-6.24676787e-06,0.0100342,1.39595e-07
800.0,-7.039430882e-10,-4.697774688e-06,0.0100342,1.1948e-07
800.0,-1.713027214e-09,-1.281893899e-05,0.0100341,7.89803e-08
800.0,1.27907645e-10,-4.4165823e-06,0.0100342,1.04152e-07
800.0,-6.971694127e-10,-1.212902925e-05,0.0100342,1.13986e-07
800.0,6.171539387e-10,-1.402533543e-05,0.0100341,1.40313e-07
800.0,1.631596335e-09,-1.429123521e-05,0.0100342,1.32502e-07
800.0,-5.465877452e-10,-1.304518768e-05,0.0100342,1.39472e-07
800.0,1.154839256e-09,-4.873226161e-06,0.0100341,1.26088e-07
800.0,3.595681668e-10,-6.191566532e-06,0.0100341,1.7121e-07
800.0,9.134052178e-10,-1.964973166e-05,0.010034,2.34672e-07
800.0,1.197095759e-09,-1.603594957e-05,0.0100341,1.44221e-07
800.0,-3.325020456e-10,-1.488787181e-05,0.010034,1.2448e-07
800.0,-1.158917017e-09,-9.171937935e-06,0.0100342,1.34052e-07
800.0,-6.062668504e-10,-9.164878485e-06,0.0100342,4.76158e-08
800.0,-8.495116477e-10,-3.089127023e-06,0.0100341,7.79913e-08
Freq,800,Rs,-1.0295946287125e-05,4.9780617433694475e-06,Ls,1.4386391068749985e-11,9.74467472134802e-10
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 800;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 1;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
1000.0,1.24600837e-09,8.109338208e-06,0.0100006,7.95789e-08
1000.0,3.062412547e-09,-2.843866241e-06,0.0100006,1.30474e-07
1000.0,1.743968118e-09,3.414525006e-07,0.0100005,8.65507e-08
1000.0,2.536161906e-09,-1.796873288e-06,0.0100008,1.14669e-07
1000.0,7.272994143e-10,7.65752798e-07,0.0100005,1.06083e-07
1000.0,2.096559357e-09,4.213555383e-06,0.0100006,1.64108e-07
1000.0,1.608926997e-09,-6.835242495e-06,0.0100005,1.04593e-07
1000.0,1.97053185e-09,-2.956725331e-06,0.0100005,1.29003e-07
1000.0,1.477561147e-09,5.014540467e-07,0.0100006,1.53678e-07
1000.0,2.617137963e-09,2.969075225e-06,0.0100005,9.86592e-08
1000.0,1.881813526e-09,5.998645311e-11,0.0100005,1.10957e-07
1000.0,1.059477479e-09,2.453731107e-06,0.0100005,1.07425e-07
1000.0,1.294246234e-09,2.886612047e-06,0.0100004,9.9521e-08
1000.0,1.259729308e-09,4.309257225e-06,0.0100005,1.43456e-07
1000.0,1.265142887e-09,3.834407263e-06,0.0100005,1.92146e-07
1000.0,1.592611089e-09,5.503256264e-06,0.0100005,1.18673e-07
Freq,1000,Rs,1.3409527936720695e-06,3.7345718285975454e-06,Ls,1.71497426201875e-09,6.238445308264195e-10
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 1000;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 1;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
1591.5494309189535,2.866172251e-11,6.634775027e-06,0.0100641,5.81767e-08
1591.5494309189535,-5.546867721e-10,5.899987308e-06,0.0100641,1.26555e-07
1591.5494309189535,-4.282630484e-10,5.367714087e-06,0.0100642,1.53436e-08
1591.5494309189535,-1.542283044e-11,-6.902772091e-07,0.010064,6.7222e-08
1591.5494309189535,4.922976408e-10,7.185085891e-06,0.0100643,1.2011e-08
1591.5494309189535,-2.71486182e-10,9.784341244e-08,0.010064,1.03505e-07
1591.5494309189535,3.671708525e-10,4.982244797e-07,0.0100642,8.31369e-08
1591.5494309189535,-3.75506518e-10,1.08131353e-05,0.0100642,6.7001e-08
1591.5494309189535,3.137773948e-10,2.232922677e-07,0.0100641,8.12874e-08
1591.5494309189535,4.448809775e-10,1.481374971e-06,0.0100642,5.32723e-08
1591.5494309189535,7.1822573e-10,1.33236006e-05,0.0100642,4.01977e-08
1591.5494309189535,1.426469004e-11,9.282454452e-06,0.0100642,6.87262e-08
1591.5494309189535,-2.057893837e-10,2.451349688e-08,0.0100642,1.06156e-07
1591.5494309189535,3.486546563e-11,2.30280653e-06,0.0100641,6.44822e-08
1591.5494309189535,3.735103648e-10,-4.378458574e-06,0.0100641,1.02799e-07
1591.5494309189535,6.632696571e-10,7.877653851e-06,0.0100641,8.92642e-08
